total_price_excluding_optional_support,max_unit_price,avg_unit_price,min_unit_price,students_reached,posted_month,posted_dayofweek,total_quantity,primary_focus_subject,unique_items,primary_focus_area,school_metro,grade_level,resource_type,poverty_level,school_charter_t,school_magnet_t,label
608.4,349.95,284.925,219.9,500,10,5,2.0,Character Education,2,Math & Science,suburban,Grades 6-8,Technology,moderate poverty,True,False,0
320.01,6.24,6.24,6.24,50,12,4,45.0,Literacy,1,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,False,1
232.0,55.43,40.32,25.21,23,3,3,6.0,Mathematics,2,Math & Science,rural,Grades 6-8,Technology,highest poverty,False,False,1
252.62,19.99,10.99333333,6.0,120,10,2,18.0,Health & Life Science,3,Math & Science,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,1
241.63,129.0,104.25,79.5,30,5,6,2.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
317.86,40.94,21.14,4.26,20,5,2,12.0,Early Development,11,Health & Sports,suburban,Grades PreK-2,Supplies,highest poverty,False,False,0
765.46,199.99,70.39,2.99,50,4,2,10.0,Other,5,Health & Sports,rural,Grades 9-12,Technology,moderate poverty,False,False,0
343.74,149.0,37.37666667,1.42,35,8,1,47.0,Literature & Writing,6,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
593.06,537.99,537.99,537.99,120,10,0,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Technology,highest poverty,False,False,1
472.0,299.0,127.9666667,39.95,30,10,3,3.0,Literacy,3,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
272.0,2.15,2.15,2.15,30,4,2,100.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,1
532.42,99.0,99.0,99.0,22,12,3,5.0,Literature & Writing,1,Literacy & Language,rural,Grades PreK-2,Technology,moderate poverty,False,False,1
438.0,30.59,25.534,5.31,21,3,0,24.0,Literature & Writing,5,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
146.0,108.88,108.88,108.88,20,4,2,1.0,Literacy,1,Literacy & Language,suburban,Grades PreK-2,Other,highest poverty,False,False,1
532.15,25.7,19.48,13.26,90,7,3,36.0,History & Geography,1,History & Civics,urban,Grades 9-12,Other,highest poverty,False,True,0
352.73,139.0,95.99666667,9.99,23,1,6,6.0,ESL,3,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
249.51,189.67,98.79,7.91,25,6,5,2.0,Literature & Writing,2,Literacy & Language,urban,Grades PreK-2,Supplies,moderate poverty,False,True,1
807.99,679.99,679.99,679.99,165,8,2,1.0,History & Geography,1,History & Civics,urban,Grades 9-12,Technology,highest poverty,True,False,1
420.87,99.95,50.81285714,21.75,362,9,4,8.0,Gym & Fitness,7,Health & Sports,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
331.79,129.99,60.61,16.12,12,2,3,7.0,Special Needs,3,Special Needs,suburban,Grades 9-12,Technology,moderate poverty,False,False,0
605.92,59.5,20.26464286,4.37,33,1,0,28.0,Literacy,28,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
910.15,377.99,213.99,49.99,25,9,6,9.0,Literacy,2,Literacy & Language,suburban,Grades PreK-2,Technology,moderate poverty,False,False,1
243.01,129.99,68.31333333,34.99,200,11,2,3.0,Music,3,Music & The Arts,suburban,Grades 6-8,Technology,highest poverty,False,False,1
821.26,216.7,79.38666667,9.62,60,12,4,52.0,Literacy,3,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,0
162.0,122.3,122.3,122.3,75,4,2,1.0,Literature & Writing,1,Literacy & Language,rural,Grades 9-12,Other,moderate poverty,False,False,1
183.71,109.99,72.54,35.09,25,10,3,2.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,True,False,1
323.16,199.0,94.63333333,34.95,30,7,2,3.0,Literacy,3,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,0
124.0,69.95,44.95,19.95,17,3,0,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
249.03,14.96,9.199545455,3.57,200,12,5,24.0,Visual Arts,22,Music & The Arts,urban,Grades 6-8,Other,highest poverty,True,False,1
807.4,760.99,760.99,760.99,22,9,6,1.0,Mathematics,1,Math & Science,rural,Grades PreK-2,Technology,moderate poverty,False,False,1
897.0,375.0,61.87083333,27.95,31,11,4,12.0,Literacy,12,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
787.93,699.99,364.99,29.99,285,7,1,2.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
102.0,4.77,4.77,4.77,15,1,3,15.0,Social Sciences,1,History & Civics,urban,Grades 6-8,Other,highest poverty,False,False,1
808.23,346.74,346.74,346.74,69,10,4,2.0,Environmental Science,2,Math & Science,rural,Grades 6-8,Supplies,moderate poverty,False,False,0
430.52,87.5,32.82666667,3.99,20,7,1,42.0,Special Needs,3,Special Needs,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
313.57,18.95,18.95,18.95,110,11,0,14.0,Literature & Writing,1,Literacy & Language,rural,Grades 6-8,Other,moderate poverty,False,False,0
456.4,249.0,47.24285714,4.99,26,3,6,19.0,Literature & Writing,7,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,True,False,0
554.49,499.99,499.99,499.99,820,11,6,1.0,Foreign Languages,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
934.99,799.99,799.99,799.99,180,11,5,1.0,Foreign Languages,1,Literacy & Language,urban,Grades 9-12,Technology,highest poverty,False,False,0
691.21,593.01,593.01,593.01,17,8,5,1.0,College & Career Prep,1,Health & Sports,urban,Grades 9-12,Technology,highest poverty,False,False,1
203.36,4.88,4.88,4.88,33,8,6,35.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
301.04,69.95,39.95,19.95,20,3,2,6.0,Mathematics,6,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,0
488.0,198.55,198.55,198.55,45,9,0,2.0,Character Education,1,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
563.34,132.66,67.575,2.49,300,9,4,151.0,Music,2,Music & The Arts,urban,Grades 6-8,Technology,highest poverty,False,False,0
189.0,68.93,47.14,25.35,60,12,2,4.0,Visual Arts,2,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,False,False,1
728.0,299.99,299.99,299.99,15,11,0,2.0,Special Needs,1,Special Needs,urban,Grades 6-8,Technology,highest poverty,False,False,1
925.44,40.43,11.609,0.56,15,11,5,126.0,Visual Arts,10,Music & The Arts,urban,Grades 9-12,Supplies,highest poverty,False,False,1
427.69,379.99,379.99,379.99,36,9,6,1.0,Health & Wellness,1,Health & Sports,urban,Grades 6-8,Technology,highest poverty,False,False,0
224.0,15.25,15.25,15.25,47,6,0,12.0,Social Sciences,1,History & Civics,urban,Grades 6-8,Other,highest poverty,False,False,1
256.79,13.49,13.49,13.49,90,2,4,15.0,Health & Life Science,1,Math & Science,rural,Grades 9-12,Technology,moderate poverty,False,False,0
135.0,99.99,99.99,99.99,28,3,0,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,True,1
138.0,4.08,4.08,4.08,25,12,1,25.0,Special Needs,1,Special Needs,urban,Grades 6-8,Supplies,highest poverty,True,False,1
238.4,5.1,3.802222222,2.91,20,8,0,54.0,Literacy,9,Literacy & Language,suburban,Grades PreK-2,Other,moderate poverty,False,False,0
378.84,129.0,44.96428571,6.95,23,1,1,7.0,Literature & Writing,7,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
319.0,224.99,127.34,29.69,30,3,4,2.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,True,False,1
333.7,16.191,16.191,16.191,137,9,4,18.0,Performing Arts,1,Music & The Arts,suburban,Grades 9-12,Technology,highest poverty,False,False,0
347.62,22.0,20.53333333,19.8,36,5,1,15.0,Literacy,3,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
934.31,239.0,65.30333333,7.99,65,8,6,34.0,Literacy,8,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
263.98,9.4,9.4,9.4,35,12,2,24.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,True,0
123.0,89.37,89.37,89.37,30,2,1,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
513.23,156.77,46.04666667,5.69,15,7,6,12.0,Special Needs,9,Special Needs,suburban,Grades 6-8,Other,moderate poverty,False,False,1
706.74,649.99,649.99,649.99,80,4,0,1.0,History & Geography,1,History & Civics,urban,Grades 9-12,Technology,highest poverty,True,False,0
169.34,24.95,3.136666667,0.99,23,11,4,41.0,Visual Arts,33,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
326.13,11.67,11.67,11.67,60,10,6,25.0,Literature & Writing,1,Literacy & Language,suburban,Grades 9-12,Other,moderate poverty,False,False,1
932.0,550.94,257.4566667,91.76,150,9,4,3.0,History & Geography,3,History & Civics,urban,Grades 9-12,Technology,highest poverty,False,False,1
189.76,5.83,5.465,5.1,20,4,0,28.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
231.0,7.84,7.84,7.84,23,12,5,23.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
474.44,38.99,33.68230769,27.99,30,8,3,13.0,Literacy,13,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,True,False,0
963.0,549.99,199.5125,18.08,25,3,6,4.0,Literacy,4,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
134.0,49.5,49.5,49.5,20,10,6,2.0,Special Needs,1,Special Needs,rural,Grades PreK-2,Technology,highest poverty,False,False,1
554.49,499.99,499.99,499.99,100,9,6,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
605.24,549.99,549.99,549.99,700,6,2,1.0,Character Education,1,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,1
716.88,329.99,329.99,329.99,350,10,3,2.0,Extracurricular,1,Health & Sports,suburban,Grades 9-12,Technology,moderate poverty,False,False,0
605.24,549.99,549.99,549.99,20,12,4,1.0,Literature & Writing,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
415.0,128.96,33.56,5.0,10,7,0,10.0,Special Needs,10,Special Needs,urban,Grades 6-8,Supplies,highest poverty,False,False,0
385.24,349.99,349.99,349.99,150,10,2,1.0,Literature & Writing,1,Literacy & Language,rural,Grades 9-12,Technology,highest poverty,False,False,1
583.0,47.8,47.8,47.8,20,1,0,10.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
202.45,129.95,84.95,39.95,60,9,6,2.0,Literacy,2,Literacy & Language,suburban,Grades PreK-2,Supplies,low poverty,False,False,1
545.0,115.47,115.47,115.47,650,7,5,4.0,Literature & Writing,1,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,True,False,1
223.84,11.99,11.99,11.99,168,1,5,14.0,History & Geography,1,History & Civics,suburban,Grades 6-8,Supplies,moderate poverty,False,False,1
231.58,46.71,39.72,32.04,21,1,5,5.0,Literacy,5,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
547.0,149.0,149.0,149.0,120,9,4,3.0,Character Education,1,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
642.98,599.0,599.0,599.0,30,12,6,1.0,Early Development,1,Health & Sports,suburban,Grades PreK-2,Other,highest poverty,False,False,0
440.88,392.99,392.99,392.99,12,10,5,1.0,Literacy,1,Literacy & Language,suburban,Grades 6-8,Technology,low poverty,False,False,1
292.0,60.49,15.31363636,1.97,20,3,5,25.0,History & Geography,11,History & Civics,rural,Grades 9-12,Supplies,moderate poverty,False,False,1
443.51,44.99,44.99,44.99,150,4,1,8.0,Parent Involvement,1,Health & Sports,rural,Grades PreK-2,Technology,highest poverty,False,False,0
430.0,13.95,13.95,13.95,22,3,5,25.0,Other,1,Health & Sports,suburban,Grades 6-8,Supplies,moderate poverty,False,False,0
450.0,199.99,182.715,165.44,26,4,4,2.0,Other,2,Health & Sports,suburban,Grades 6-8,Technology,highest poverty,False,False,0
746.62,7.79,7.79,7.79,90,2,6,90.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,0
1323.45,1102.49,1102.49,1102.49,65,5,2,1.0,Character Education,1,Math & Science,rural,Grades 9-12,Technology,highest poverty,False,False,0
455.42,199.99,74.065,24.29,55,12,3,7.0,Literature & Writing,4,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
393.12,63.48,63.48,63.48,80,3,5,5.0,Literature & Writing,1,Literacy & Language,suburban,Grades 6-8,Other,moderate poverty,False,False,0
439.81,149.0,56.97571429,7.99,27,3,4,7.0,Mathematics,7,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,0
808.43,499.0,95.25,29.0,100,8,2,8.0,Early Development,8,Health & Sports,urban,Grades PreK-2,Technology,highest poverty,False,False,0
474.29,85.49,42.892,3.79,740,3,0,16.0,Sports,5,Health & Sports,suburban,Grades PreK-2,Supplies,highest poverty,False,False,1
458.0,8.09,6.2,5.39,60,1,4,60.0,Literacy,10,Literacy & Language,rural,Grades 6-8,Other,highest poverty,False,False,1
474.0,77.24,18.92222222,2.99,80,4,6,30.0,Special Needs,8,Special Needs,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
684.04,485.09,291.05,97.01,19,12,4,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,True,0
139.03,55.21,26.855,10.16,29,5,4,4.0,Early Development,4,Health & Sports,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
235.99,199.99,199.99,199.99,90,3,1,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Technology,highest poverty,False,False,1
219.01,195.36,195.36,195.36,20,11,1,1.0,Literacy,1,Literacy & Language,suburban,Grades PreK-2,Technology,moderate poverty,False,False,1
665.53,332.49,284.99,237.49,23,12,1,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,True,False,1
438.54,299.95,183.2,66.45,70,9,6,2.0,Environmental Science,2,Math & Science,urban,Grades 6-8,Supplies,highest poverty,True,False,1
374.0,79.99,53.26,17.95,130,3,2,5.0,Character Education,3,Math & Science,suburban,Grades 9-12,Technology,moderate poverty,False,False,1
326.78,25.86,10.88809524,4.49,28,9,4,31.0,Literacy,21,Literacy & Language,urban,Grades 6-8,Other,moderate poverty,False,False,1
202.0,155.76,155.76,155.76,22,6,0,1.0,Visual Arts,1,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,False,False,0
808.67,413.0,130.708,4.29,150,9,6,14.0,Literature & Writing,5,Literacy & Language,urban,Grades 9-12,Supplies,highest poverty,False,True,1
2235.92,1895.25,1895.25,1895.25,50,4,2,1.0,Mathematics,1,Math & Science,urban,Grades 6-8,Technology,highest poverty,True,False,0
380.18,345.0,345.0,345.0,15,9,5,1.0,Special Needs,1,Special Needs,urban,Grades 6-8,Technology,highest poverty,True,False,0
388.58,79.95,51.2,4.95,20,3,6,33.0,Literacy,4,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
853.0,119.0,45.97,4.95,120,9,3,9.0,Health & Life Science,5,Math & Science,urban,Grades 6-8,Technology,highest poverty,False,False,0
728.0,599.99,599.99,599.99,26,10,6,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
103.0,19.95,19.95,19.95,16,5,0,4.0,Mathematics,2,Math & Science,rural,Grades PreK-2,Supplies,highest poverty,False,False,1
171.04,39.99,35.32333333,32.99,50,9,4,4.0,Literacy,3,Literacy & Language,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,1
428.41,5.17,4.306666667,3.69,28,10,5,90.0,Literacy,6,Literacy & Language,suburban,Grades 6-8,Other,highest poverty,False,False,1
283.34,8.32,8.32,8.32,58,9,5,30.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
593.51,115.0,35.05,14.95,28,1,3,15.0,Literacy,12,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
526.35,6.29,6.29,6.29,70,11,2,70.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,False,1
385.25,350.0,350.0,350.0,16,11,3,1.0,Mathematics,1,Math & Science,rural,Grades 6-8,Other,highest poverty,False,False,0
298.09,238.31,238.31,238.31,170,5,6,1.0,Foreign Languages,1,Literacy & Language,rural,Grades 9-12,Supplies,highest poverty,False,False,1
485.39,123.49,55.21,26.4,120,8,1,10.0,Gym & Fitness,4,Health & Sports,suburban,Grades 6-8,Other,moderate poverty,False,False,1
260.96,29.95,13.48714286,1.99,20,3,5,28.0,Literature & Writing,7,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,True,1
838.69,779.99,779.99,779.99,35,12,2,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
270.28,179.99,109.99,39.99,15,10,5,2.0,Special Needs,2,Special Needs,rural,Grades 9-12,Technology,highest poverty,False,False,1
498.73,399.99,224.99,49.99,27,11,6,2.0,Mathematics,2,Math & Science,urban,Grades PreK-2,Technology,highest poverty,True,False,1
335.52,22.31,13.45818182,5.97,700,1,3,22.0,Character Education,22,Health & Sports,rural,Grades 6-8,Other,moderate poverty,False,False,0
432.11,149.0,83.01333333,27.95,28,1,5,6.0,Literacy,3,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
297.51,69.29,46.445,20.78,50,12,2,5.0,Mathematics,4,Math & Science,urban,Grades 6-8,Technology,highest poverty,False,False,1
547.41,84.96,84.96,84.96,25,12,5,6.0,Literature & Writing,1,Literacy & Language,suburban,Grades PreK-2,Other,moderate poverty,False,False,1
491.0,399.98,399.98,399.98,10,2,4,1.0,Special Needs,1,Special Needs,urban,Grades PreK-2,Technology,highest poverty,False,False,0
509.77,197.99,75.386,19.79,30,12,5,7.0,Special Needs,5,Special Needs,urban,Grades 6-8,Technology,highest poverty,False,False,0
318.18,279.0,279.0,279.0,33,2,6,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,0
418.2,382.46,382.46,382.46,20,8,1,1.0,Early Development,1,Health & Sports,urban,Grades PreK-2,Other,highest poverty,False,False,1
229.78,179.17,179.17,179.17,30,7,3,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
343.34,72.99,72.99,72.99,200,2,4,4.0,Visual Arts,1,Music & The Arts,suburban,Grades 6-8,Technology,highest poverty,False,False,0
852.41,215.1,112.89275,13.491,380,10,1,13.0,Visual Arts,4,Music & The Arts,rural,Grades 6-8,Technology,highest poverty,False,False,0
471.88,423.53,423.53,423.53,25,10,0,1.0,College & Career Prep,1,Health & Sports,urban,Grades 9-12,Technology,highest poverty,False,False,0
452.64,379.05,379.05,379.05,240,9,2,1.0,Health & Life Science,1,Math & Science,suburban,Grades 9-12,Technology,moderate poverty,False,False,1
833.03,9.36,9.36,9.36,84,8,3,84.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,0
722.56,245.25,227.4433333,217.86,30,7,5,3.0,Literacy,3,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,0
735.0,482.2,121.146,21.21,30,4,4,5.0,Early Development,5,Health & Sports,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
2048.87,1634.34,903.08,171.82,23,5,6,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
143.07,43.57,36.21333333,23.36,225,8,5,3.0,Environmental Science,3,Math & Science,rural,Grades 6-8,Other,moderate poverty,False,False,1
1075.64,200.0,144.1633333,39.99,23,2,6,7.0,Literacy,6,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
468.28,170.32,97.1475,28.39,30,11,6,4.0,Literacy,4,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
488.58,149.0,99.4875,24.95,12,4,6,4.0,Special Needs,4,Special Needs,urban,Grades 6-8,Supplies,highest poverty,False,True,0
401.0,107.99,107.99,107.99,100,4,0,3.0,Mathematics,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,False,False,0
